apk,arm,rep,timeout,lines,k4,k5,k7,mop_unique_tasks
com.dessalines.thumbkey_179.apk,droidmate,3,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,droidmate,3,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,droidmate,3,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,humanoid,1,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,humanoid,1,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,humanoid,2,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,humanoid,2,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,humanoid,2,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,humanoid,3,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,humanoid,3,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,humanoid,3,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,ares,1,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,ares,1,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,ares,1,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,ares,2,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,ares,2,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,ares,2,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,ares,3,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,ares,3,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,ares,3,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,fastbot,1,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,fastbot,1,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,fastbot,1,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,fastbot,2,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,fastbot,2,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,fastbot,2,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,fastbot,3,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,fastbot,3,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,fastbot,3,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,qtesting,1,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,qtesting,1,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,qtesting,1,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,qtesting,2,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,qtesting,2,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,qtesting,2,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,qtesting,3,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,qtesting,3,180,0,0,0,0,0
app.eduroam.geteduroam_2685.apk,monkey,1,180,7,2,7,7,7.0
app.eduroam.geteduroam_2685.apk,monkey,1,300,7,2,7,7,7.0
app.eduroam.geteduroam_2685.apk,monkey,2,180,7,2,7,7,7.0
app.eduroam.geteduroam_2685.apk,monkey,2,300,0,0,0,0,0
app.eduroam.geteduroam_2685.apk,monkey,3,180,7,2,7,7,7.0
app.eduroam.geteduroam_2685.apk,monkey,3,300,14,2,7,7,7.0
ch.joshuah.bibleverseapp_8.apk,monkey,1,180,21,2,7,7,7.0
ch.joshuah.bibleverseapp_8.apk,monkey,1,300,42,2,7,7,7.0
ch.joshuah.bibleverseapp_8.apk,monkey,2,180,28,2,7,7,7.0
ch.joshuah.bibleverseapp_8.apk,monkey,2,300,70,2,7,7,7.0
ch.joshuah.bibleverseapp_8.apk,monkey,3,180,14,2,7,7,7.0
ch.joshuah.bibleverseapp_8.apk,monkey,3,300,49,2,7,7,7.0
com.blacksquircle.ui_10028.apk,monkey,1,180,0,0,0,0,0
com.blacksquircle.ui_10028.apk,monkey,1,300,0,0,0,0,0
com.blacksquircle.ui_10028.apk,monkey,2,60,0,0,0,0,0
com.blacksquircle.ui_10028.apk,monkey,2,180,0,0,0,0,0
com.blacksquircle.ui_10028.apk,monkey,2,300,0,0,0,0,0
com.blacksquircle.ui_10028.apk,monkey,3,180,0,0,0,0,0
com.blacksquircle.ui_10028.apk,monkey,3,300,0,0,0,0,0
com.blacksquircle.ui_10028.apk,fastbot,1,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,monkey,1,60,0,0,0,0,0
com.dessalines.thumbkey_179.apk,monkey,1,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,monkey,1,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,monkey,2,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,monkey,2,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,monkey,3,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,monkey,3,300,0,0,0,0,0
com.dessalines.thumbkey_179.apk,ape,1,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,humanoid,1,180,0,0,0,0,0
com.dessalines.thumbkey_179.apk,qtesting,3,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,monkey,1,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,monkey,1,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,monkey,1,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,monkey,2,60,3,3,3,3,3.0
com.gelakinetic.mtgfam_99.apk,monkey,2,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,monkey,2,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,monkey,3,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,monkey,3,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,monkey,3,300,3,3,3,3,3.0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_greedy,1,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_greedy,1,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_greedy,1,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_greedy,2,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_greedy,2,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_greedy,2,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_greedy,3,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_greedy,3,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_greedy,3,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_greedy,1,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_greedy,1,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_greedy,1,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_greedy,2,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_greedy,2,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_greedy,2,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_greedy,3,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_greedy,3,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_greedy,3,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_naive,1,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_naive,1,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_naive,1,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_naive,2,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_naive,2,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_naive,2,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_naive,3,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_naive,3,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:dfs_naive,3,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_naive,1,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_naive,1,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_naive,1,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_naive,2,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_naive,2,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_naive,2,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_naive,3,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_naive,3,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidbot:bfs_naive,3,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ape,1,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ape,1,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ape,1,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ape,2,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ape,2,180,3,3,3,3,3.0
com.gelakinetic.mtgfam_99.apk,ape,2,300,3,3,3,3,3.0
com.gelakinetic.mtgfam_99.apk,ape,3,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ape,3,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ape,3,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidmate,1,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidmate,1,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidmate,1,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidmate,2,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidmate,2,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidmate,2,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidmate,3,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidmate,3,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,droidmate,3,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,humanoid,1,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,humanoid,1,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,humanoid,1,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,humanoid,2,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,humanoid,2,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,humanoid,2,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,humanoid,3,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,humanoid,3,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,humanoid,3,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ares,1,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ares,1,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ares,1,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ares,2,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ares,2,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ares,2,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ares,3,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ares,3,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,ares,3,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,fastbot,1,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,fastbot,1,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,fastbot,1,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,fastbot,2,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,fastbot,2,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,fastbot,2,300,3,3,3,3,3.0
com.gelakinetic.mtgfam_99.apk,fastbot,3,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,fastbot,3,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,fastbot,3,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,qtesting,1,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,qtesting,1,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,qtesting,1,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,qtesting,2,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,qtesting,2,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,qtesting,2,300,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,qtesting,3,60,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,qtesting,3,180,0,0,0,0,0
com.gelakinetic.mtgfam_99.apk,qtesting,3,300,0,0,0,0,0
com.kin.easynotes_14.apk,monkey,1,60,0,0,0,0,0
com.kin.easynotes_14.apk,monkey,1,180,0,0,0,0,0
com.kin.easynotes_14.apk,monkey,1,300,0,0,0,0,0
com.kin.easynotes_14.apk,monkey,2,60,0,0,0,0,0
com.kin.easynotes_14.apk,monkey,2,180,0,0,0,0,0
com.kin.easynotes_14.apk,monkey,2,300,0,0,0,0,0
com.kin.easynotes_14.apk,monkey,3,60,0,0,0,0,0
com.kin.easynotes_14.apk,monkey,3,180,0,0,0,0,0
com.kin.easynotes_14.apk,monkey,3,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_greedy,1,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_greedy,1,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_greedy,1,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_greedy,2,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_greedy,2,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_greedy,2,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_greedy,3,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_greedy,3,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_greedy,3,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_greedy,1,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_greedy,1,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_greedy,1,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_greedy,2,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_greedy,2,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_greedy,2,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_greedy,3,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_greedy,3,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_greedy,3,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_naive,1,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_naive,1,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_naive,1,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_naive,2,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_naive,2,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_naive,2,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_naive,3,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_naive,3,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:dfs_naive,3,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_naive,1,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_naive,1,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_naive,1,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_naive,2,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_naive,2,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_naive,2,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_naive,3,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_naive,3,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidbot:bfs_naive,3,300,0,0,0,0,0
com.kin.easynotes_14.apk,ape,1,60,0,0,0,0,0
com.kin.easynotes_14.apk,ape,1,180,0,0,0,0,0
com.kin.easynotes_14.apk,ape,1,300,0,0,0,0,0
com.kin.easynotes_14.apk,ape,2,60,0,0,0,0,0
com.kin.easynotes_14.apk,ape,2,180,0,0,0,0,0
com.kin.easynotes_14.apk,ape,2,300,0,0,0,0,0
com.kin.easynotes_14.apk,ape,3,60,0,0,0,0,0
com.kin.easynotes_14.apk,ape,3,180,0,0,0,0,0
com.kin.easynotes_14.apk,ape,3,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidmate,1,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidmate,1,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidmate,1,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidmate,2,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidmate,2,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidmate,2,300,0,0,0,0,0
com.kin.easynotes_14.apk,droidmate,3,60,0,0,0,0,0
com.kin.easynotes_14.apk,droidmate,3,180,0,0,0,0,0
com.kin.easynotes_14.apk,droidmate,3,300,0,0,0,0,0
com.kin.easynotes_14.apk,humanoid,1,60,0,0,0,0,0
com.kin.easynotes_14.apk,humanoid,1,180,0,0,0,0,0
com.kin.easynotes_14.apk,humanoid,1,300,0,0,0,0,0
com.kin.easynotes_14.apk,humanoid,2,60,0,0,0,0,0
com.kin.easynotes_14.apk,humanoid,2,180,0,0,0,0,0
com.kin.easynotes_14.apk,humanoid,2,300,0,0,0,0,0
com.kin.easynotes_14.apk,humanoid,3,60,0,0,0,0,0
com.kin.easynotes_14.apk,humanoid,3,180,0,0,0,0,0
com.kin.easynotes_14.apk,humanoid,3,300,0,0,0,0,0
com.kin.easynotes_14.apk,ares,1,60,0,0,0,0,0
com.kin.easynotes_14.apk,ares,1,180,0,0,0,0,0
com.kin.easynotes_14.apk,ares,1,300,0,0,0,0,0
com.kin.easynotes_14.apk,ares,2,60,0,0,0,0,0
com.kin.easynotes_14.apk,ares,2,180,0,0,0,0,0
com.kin.easynotes_14.apk,ares,2,300,0,0,0,0,0
com.kin.easynotes_14.apk,ares,3,60,0,0,0,0,0
com.kin.easynotes_14.apk,ares,3,180,0,0,0,0,0
com.kin.easynotes_14.apk,ares,3,300,0,0,0,0,0
com.kin.easynotes_14.apk,fastbot,1,60,0,0,0,0,0
com.kin.easynotes_14.apk,fastbot,1,180,0,0,0,0,0
com.kin.easynotes_14.apk,fastbot,1,300,0,0,0,0,0
com.kin.easynotes_14.apk,fastbot,2,60,0,0,0,0,0
com.kin.easynotes_14.apk,fastbot,2,180,0,0,0,0,0
com.kin.easynotes_14.apk,fastbot,2,300,0,0,0,0,0
com.kin.easynotes_14.apk,fastbot,3,60,0,0,0,0,0
com.kin.easynotes_14.apk,fastbot,3,180,0,0,0,0,0
com.kin.easynotes_14.apk,fastbot,3,300,0,0,0,0,0
com.kin.easynotes_14.apk,qtesting,1,60,0,0,0,0,0
com.kin.easynotes_14.apk,qtesting,1,180,0,0,0,0,0
com.kin.easynotes_14.apk,qtesting,1,300,0,0,0,0,0
com.kin.easynotes_14.apk,qtesting,2,60,0,0,0,0,0
com.kin.easynotes_14.apk,qtesting,2,180,0,0,0,0,0
com.kin.easynotes_14.apk,qtesting,2,300,0,0,0,0,0
com.kin.easynotes_14.apk,qtesting,3,60,0,0,0,0,0
com.kin.easynotes_14.apk,qtesting,3,180,0,0,0,0,0
com.kin.easynotes_14.apk,qtesting,3,300,0,0,0,0,0
com.mensinator.app_24.apk,monkey,1,60,0,0,0,0,0
com.mensinator.app_24.apk,monkey,1,180,0,0,0,0,0
com.mensinator.app_24.apk,monkey,1,300,0,0,0,0,0
com.mensinator.app_24.apk,monkey,2,60,0,0,0,0,0
com.mensinator.app_24.apk,monkey,2,180,0,0,0,0,0
com.mensinator.app_24.apk,monkey,2,300,0,0,0,0,0
com.mensinator.app_24.apk,monkey,3,60,0,0,0,0,0
com.mensinator.app_24.apk,monkey,3,180,0,0,0,0,0
com.mensinator.app_24.apk,monkey,3,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_greedy,1,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_greedy,1,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_greedy,1,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_greedy,2,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_greedy,2,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_greedy,2,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_greedy,3,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_greedy,3,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_greedy,3,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_greedy,1,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_greedy,1,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_greedy,1,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_greedy,2,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_greedy,2,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_greedy,2,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_greedy,3,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_greedy,3,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_greedy,3,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_naive,1,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_naive,1,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_naive,1,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_naive,2,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_naive,2,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_naive,2,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_naive,3,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_naive,3,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:dfs_naive,3,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_naive,1,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_naive,1,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_naive,1,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_naive,2,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_naive,2,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_naive,2,300,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_naive,3,60,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_naive,3,180,0,0,0,0,0
com.mensinator.app_24.apk,droidbot:bfs_naive,3,300,0,0,0,0,0
com.mensinator.app_24.apk,ape,1,60,0,0,0,0,0
com.mensinator.app_24.apk,ape,1,180,0,0,0,0,0
com.mensinator.app_24.apk,ape,1,300,0,0,0,0,0
com.mensinator.app_24.apk,ape,2,60,0,0,0,0,0
com.mensinator.app_24.apk,ape,2,180,0,0,0,0,0
com.mensinator.app_24.apk,ape,2,300,0,0,0,0,0
com.mensinator.app_24.apk,ape,3,60,0,0,0,0,0
com.mensinator.app_24.apk,ape,3,180,0,0,0,0,0
com.mensinator.app_24.apk,ape,3,300,0,0,0,0,0
com.mensinator.app_24.apk,droidmate,1,60,0,0,0,0,0
com.mensinator.app_24.apk,droidmate,1,180,0,0,0,0,0
com.mensinator.app_24.apk,droidmate,1,300,0,0,0,0,0
com.mensinator.app_24.apk,droidmate,2,60,0,0,0,0,0
com.mensinator.app_24.apk,droidmate,2,180,0,0,0,0,0
com.mensinator.app_24.apk,droidmate,2,300,0,0,0,0,0
com.mensinator.app_24.apk,droidmate,3,60,0,0,0,0,0
com.mensinator.app_24.apk,droidmate,3,180,0,0,0,0,0
com.mensinator.app_24.apk,droidmate,3,300,0,0,0,0,0
com.mensinator.app_24.apk,humanoid,1,60,0,0,0,0,0
com.mensinator.app_24.apk,humanoid,1,180,0,0,0,0,0
com.mensinator.app_24.apk,humanoid,1,300,0,0,0,0,0
com.mensinator.app_24.apk,humanoid,2,60,0,0,0,0,0
com.mensinator.app_24.apk,humanoid,2,180,0,0,0,0,0
com.mensinator.app_24.apk,humanoid,2,300,0,0,0,0,0
com.mensinator.app_24.apk,humanoid,3,60,0,0,0,0,0
com.mensinator.app_24.apk,humanoid,3,180,0,0,0,0,0
com.mensinator.app_24.apk,humanoid,3,300,0,0,0,0,0
com.mensinator.app_24.apk,ares,1,60,0,0,0,0,0
com.mensinator.app_24.apk,ares,1,180,0,0,0,0,0
com.mensinator.app_24.apk,ares,1,300,0,0,0,0,0
com.mensinator.app_24.apk,ares,2,60,0,0,0,0,0
com.mensinator.app_24.apk,ares,2,180,0,0,0,0,0
com.mensinator.app_24.apk,ares,2,300,0,0,0,0,0
com.mensinator.app_24.apk,ares,3,60,0,0,0,0,0
com.mensinator.app_24.apk,ares,3,300,0,0,0,0,0
com.mensinator.app_24.apk,fastbot,1,60,0,0,0,0,0
com.mensinator.app_24.apk,fastbot,1,180,0,0,0,0,0
com.mensinator.app_24.apk,fastbot,1,300,0,0,0,0,0
com.mensinator.app_24.apk,fastbot,2,60,0,0,0,0,0
com.mensinator.app_24.apk,fastbot,2,300,0,0,0,0,0
com.mensinator.app_24.apk,fastbot,3,60,0,0,0,0,0
com.mensinator.app_24.apk,fastbot,3,180,0,0,0,0,0
com.mensinator.app_24.apk,qtesting,1,60,0,0,0,0,0
com.mensinator.app_24.apk,qtesting,1,180,0,0,0,0,0
com.mensinator.app_24.apk,qtesting,1,300,0,0,0,0,0
com.mensinator.app_24.apk,qtesting,2,60,0,0,0,0,0
com.mensinator.app_24.apk,qtesting,2,180,0,0,0,0,0
com.mensinator.app_24.apk,qtesting,2,300,0,0,0,0,0
com.mensinator.app_24.apk,qtesting,3,60,0,0,0,0,0
com.mensinator.app_24.apk,qtesting,3,180,0,0,0,0,0
com.mensinator.app_24.apk,qtesting,3,300,0,0,0,0,0
com.sapuseven.untis_29198884.apk,monkey,1,60,3,1,3,3,3.0
com.sapuseven.untis_29198884.apk,monkey,1,180,31,16,25,25,25.0
com.sapuseven.untis_29198884.apk,monkey,1,300,3,1,3,3,3.0
com.sapuseven.untis_29198884.apk,monkey,2,60,3,1,3,3,3.0
com.sapuseven.untis_29198884.apk,monkey,2,180,31,16,25,25,25.0
com.sapuseven.untis_29198884.apk,monkey,2,300,31,16,25,25,25.0
com.sapuseven.untis_29198884.apk,monkey,3,60,31,16,25,25,25.0
com.sapuseven.untis_29198884.apk,monkey,3,180,31,16,25,25,25.0
com.sapuseven.untis_29198884.apk,monkey,3,300,31,16,25,25,25.0
com.sapuseven.untis_29198884.apk,droidbot:dfs_greedy,1,60,34,17,28,28,28.0
